orb_phase,norm_flux
-0.0856951533020765,0.9999046853881717
-0.05471456606544961,0.9963205293384961
-0.02373397813214978,0.994445094945267
0.007246610486909055,0.9937543461974395
0.038227200493856806,0.9958602318020323
0.06920779119383952,1.000069416105648
0.1001883825868572,0.9999845839359665
0.13116897467109084,1.000927215081262
0.16214956814139442,1.0005808590801957
0.19313016230291397,1.0007300627008264
-0.1562771774894645,0.9994514284425968
-0.12529656740087375,1.0000864687296906
-0.09431595661924802,0.9997947078517156
-0.06333534445337136,0.9988648642344141
-0.03235473228749469,0.9937898680114704
-0.0013741201216180277,0.9934850748284112
0.029606493428509573,0.993767394988101
0.06058710697863717,0.9987892718258486
0.09156772122179974,0.9992316814105558
0.12254833546678129,0.9993669262965238
0.1535289510941948,1.0001757860586438
0.1845095667216083,1.000075716843397
0.21549018234902179,0.9995342150925214
-0.1648974233791523,1.0003568888320857
-0.13391680082684615,1.0005817513648447
-0.10293617827453999,1.000228013940288
-0.07195555502919887,1.0000043657475641
-0.04097493178385775,0.9956157758692784
-0.009994308538516627,0.9931523629277812
0.020986314706824494,0.9933144275988054
0.05196693864338159,0.9977058167448078
0.08294756188872271,0.9997210513219138
0.1139281858270988,0.9999058486862403
0.14490881045669085,1.0001392122913284
0.17588943439506693,0.9999632502074584
0.20687005833162403,1.0002107308056056
-0.17351744353043613,0.9998993383415481
-0.1425368182078091,1.0004191178746449
-0.11155619357821706,0.999917483074043
-0.08057556825559004,0.9988804225893887
-0.04959494362599798,0.9967093733642902
-0.01861431899640592,0.9935970565102706
0.0123663063262211,0.9932905399704085
0.04334693095581316,0.9966673347775074
0.07432755558540521,1.0007698820176385
0.10530818021499727,1.00015148677292
0.13628880484458933,1.0005134861151395
0.16726942947418139,1.0008132962024299
0.19825005341255747,1.0005273532019214
-0.1511568612128758,0.9989588051534506
-0.12017624004482058,0.9987239231878744
-0.08919561887858435,0.9986436526585973
-0.058214997712348115,0.9971074451657209
-0.027234376544292893,0.992336889613568
0.003746243932546356,0.9925145157551956
0.034726864407566616,0.9938577600952415
0.06570748488076789,0.9976828441359318
0.09668810466275318,0.9991599886503245
0.12766872513959243,0.9992994537449054
0.15864934492157773,0.9991825065375622
0.18962996401234705,0.9999267120965757
-0.15977707872087193,0.9999724916404644
-0.12879646447952836,0.9996929938084679
-0.09781585023454681,0.9999151157325761
-0.0668352366862382,0.9993054178427839
-0.0358546231361106,0.9934070827384881
-0.00487401027719897,0.9922091297842749
0.026106602581712657,0.993227308390151
0.057087215438805294,0.99756738321188
0.08806782760468196,0.9993045796669568
0.11904843977055862,0.9996420438421115
0.15002905124340032,0.9999453914814982
0.18100966271624203,0.9998790187142431
0.21199027418726474,1.0002071836069106
-0.16839756629058683,0.9996472012479668
-0.1374169617426378,1.0000803913925391
-0.10643635788772371,1.0000059842476263
-0.07545575333977467,0.9992526498645158
-0.04447515017243858,0.9948249318014452
-0.013494547012378455,0.9927302110710595
0.01748605615131965,0.9927890265285585
0.048466658623801784,0.9972677087520216
0.07944726109264594,0.9999265870703875
0.11042786287209311,0.9999011041588899
0.1414084646497213,0.9994344937963799
0.1723890657361335,0.9996021115833129
0.2033696668225457,0.9996882508794361
-0.17701838970577227,0.9994924246568386
-0.1460377962372877,0.9999107466115985
-0.11505720346183806,1.0002235429261825
-0.08407661068638844,0.9990548512659675
-0.053096018600335804,0.9957850085956732
-0.022115426516102155,0.9922225110125995
0.008865164875096532,0.9925745575045908
0.039845755575079245,0.9953917460420384
0.07082634627324297,0.9992011637735652
0.10180693697140669,0.9992426429042263
0.13278752697835444,0.9988008317552889
0.16376811629226723,0.9996022256841162
0.194748705607999,1.0000028229479143
-0.15465901158830092,0.9991124588911207
-0.12367843127656669,0.9993878016847138
-0.09269785096119448,0.9982630094005023
-0.06171727134249522,0.9978400992450599
-0.03073669172379595,0.993266226237219
0.00024388720368734296,0.9922566892801484
0.031224465438135673,0.9924570432812292
0.062205043670765015,0.9983933893094221
0.09318562121399737,0.9983162577928998
0.15514677560742712,0.9994170747798186
0.18612735176277057,1.000165804977405
0.217107927921752,1.000769788692794
-0.16328063687586108,1.0008587380491727
-0.1323000697226962,1.0006317616993217
-0.10131950256771233,1.000165447814548
-0.07033893610394443,1.000130825719446
-0.03935836964017653,0.9949673105584813
-0.008377803871262579,0.9932882374294775
0.022602761208254385,0.9938712394127385
0.05358332628595236,0.9981721327023476
0.08456389067061537,1.0000663115750694
0.11554445436406241,1.0008493142236965
0.14652501805750945,1.0008392548037515
0.17750558105610253,1.0007809782608017
0.2084861440583336,1.0009096854235804
-0.17190269010796327,0.9999374191623414
-0.14092213680094573,1.0001232984857424
-0.10994158280271221,0.9994579840869288
-0.07896103019054862,0.999644261186973
-0.04798047757656604,0.9954039149272706
-0.01699992565561842,0.9933727751775067
0.01398062626351021,0.9934319600948337
0.044961177493241855,0.9969081227593566
0.07594172802993854,0.9999283461812006
0.10692227856663522,1.0000169963337808
0.13790282840847795,1.000723196685138
0.16888337825395866,1.000130457725096
