orb_phase,norm_flux
-0.031405645,1.0001573084179287
-0.030954905,1.001027261057945
-0.030504166,1.001990255526844
-0.030053426,0.9996341684827312
-0.030053426,1.0035085852321306
-0.029151947,1.0011894957442355
-0.028701207,0.9976400655817966
-0.028701207,0.995895757
-0.028250468,0.9980481206363204
-0.027799728,0.9954262319450288
-0.027799728,0.9996525572080224
-0.027348988,0.9980370930147844
-0.026898249,0.9958737498147636
-0.026447509,1.0011563091152185
-0.026447509,0.998026076
-0.025996769,1.0019348741664371
-0.02554603,1.000315732307501
-0.02509529,1.0043260007929602
-0.02509529,1.003124196462762
-0.023743071,1.002230313366962
-0.023292332,0.9975740560141612
-0.022841592,1.001573346398407
-0.022841592,1.0051774998986756
-0.022390852,0.9995864782899876
-0.021940113,1.000640295404183
-0.021489373,0.998747267
-0.021489373,1.002710595374798
-0.021038633,0.9986038163735246
-0.020587894,0.9963475105984426
-0.020137154,0.9997892430420496
-0.019686415,1.0005667822191706
-0.019235675,1.0006995458612176
-0.018784935,1.0002794022094137
-0.018784935,0.9999109535338838
-0.018334196,0.9956322376745564
-0.017883456,0.9944811959415456
-0.017883456,0.9984275949665594
-0.017432716,0.99819227
-0.016981977,0.991634962
-0.016531237,0.992589003
-0.016080497,0.9916241367725294
-0.015629758,0.9895658981819688
-0.015179018,0.9908829437677276
-0.015179018,0.9871481885069556
-0.014728279,0.9870973510798324
-0.014277539,0.9859561973816596
-0.013826799,0.985269995
-0.013826799,0.9844536126171668
-0.01292532,0.9792882242241012
-0.01247458,0.9793279998273772
-0.01247458,0.9796888640655156
-0.012023841,0.9751373966577151
-0.011573101,0.9751770088371812
-0.011122361,0.9781852197679188
-0.010671622,0.979126354
-0.010220882,0.9743980034151984
-0.009770142,0.9735405189004648
-0.009319403,0.977173496
-0.008868663,0.9755944646235488
-0.008417924,0.9770729209420704
-0.007967184,0.975134738
-0.007516444,0.9762527719333328
-0.007516444,0.977062353
-0.007065705,0.973060701
-0.006614965,0.9720253413279863
-0.006164225,0.973408743
-0.006164225,0.9747544865961164
-0.005713486,0.9745248084483932
-0.004361267,0.9761709426991028
-0.003910527,0.9763904820189908
-0.003910527,0.9772901851515264
-0.003459787,0.9740947429455252
-0.003009048,0.9722520398557788
-0.002558308,0.9738151519649714
-0.002558308,0.9748022605098322
-0.002107569,0.9758300626206644
-0.001656829,0.9752407960657236
-0.001206089,0.971246638
-0.00075535,0.9755896799577564
-0.00030461,0.97553952
0.001498349,0.976237668
0.001949088,0.9761874881283584
0.001949088,0.978437833
0.002399828,0.9768568229338356
0.002850568,0.9729456766806692
0.002850568,0.976446814
0.003301307,0.9721790816881394
0.003752047,0.973652432
0.004202787,0.9735127295276254
0.004202787,0.978456752
0.004653526,0.9757966384427176
0.005104266,0.9742199118941476
0.005555005,0.9790270404766708
0.006005745,0.9775351294584402
0.006456485,0.9783856202324468
0.006456485,0.977935161
0.008259443,0.9810718684515128
0.008710183,0.9847330544675276
0.009160923,0.9847731762217672
0.009160923,0.9864980032417852
0.009611662,0.9879930876876968
0.010062402,0.9887616256290972
0.010963881022007627,0.9929491303510164
0.011414621,0.994912071
0.01186536,0.9965116980799792
0.012316099955341997,0.9981138999983292
0.01276684,0.9989823319331442
0.013217579174352068,0.998011423
0.013217579174352068,0.996908989
0.013668318888676367,1.0014591017429386
0.015020537822238111,1.000106713323833
0.015471277536562411,1.001069092601491
0.015471277536562411,1.0002396195996908
0.015922017,1.002309310656414
0.016372756755572482,1.001704160032714
0.016823496,0.9999014341456643
0.017274236,0.9991136820857514
0.017724975688906852,0.9975912299927224
0.018626454907916923,1.0007095821748238
0.019077194622241223,0.999460829
0.019077194622241223,0.9999212039371234
0.019527934336565522,1.0008834284203534
0.019978673841251293,0.9987141903132596
0.020429413555575593,0.99884694
0.020429413555575593,0.9980193087041908
0.020880153270127266,0.99953192
0.021330892774585664,0.9992965618752168
0.021781632488909963,0.997498198
0.022683111707920034,1.0035697821142873
0.023133851422244334,0.9996438672378166
0.023584590926930105,1.000145158615991
0.024035330641254404,1.0015687582137254
